ID,price,countofbedrooms,countofbathrooms,size,minimumtosubway,buildingage,haswasher,haselevator,hasdishwasher,hasgym
3349,5555,2.0,2,939,3,15,0,0,0,0
3350,5500,2.0,2,1200,3,96,0,0,0,0
3351,3760,1.0,1,884,10,27,0,0,0,0
3352,4200,1.0,1,391,3,115,0,0,0,0
3353,7500,3.0,3,1326,3,38,0,1,0,1
3354,3850,1.0,1,847,2,13,0,0,0,0
3355,4300,1.0,1,606,2,6,1,0,0,0
3356,3900,1.0,1,713,5,30,0,0,0,0
3357,1900,1.0,1,700,4,116,0,0,0,0
3358,3399,2.0,1,750,6,106,0,0,0,0
3359,4195,1.0,1,670,5,37,0,0,0,0
3360,5400,1.0,1,840,2,11,1,1,1,1
3361,8950,2.0,2,1429,7,16,0,0,0,0
3362,13950,2.0,2,1452,4,10,1,1,0,0
3363,2500,1.0,1,600,2,57,0,0,0,0
3364,9201,3.0,2,1166,1,29,0,0,0,0
3365,4145,1.0,1,814,5,17,0,0,0,0
3366,10500,3.0,2,1926,2,122,1,1,1,1
3367,4925,1.0,1,727,2,0,0,0,0,0
3368,1950,0.0,1,450,2,116,0,0,0,0
3369,6500,0.0,2,971,3,52,0,0,0,0
3370,2392,2.0,1,749,6,57,0,0,0,0
3371,3213,0.0,1,438,12,4,0,0,0,0
3372,6246,3.0,2,1276,5,52,0,0,0,0
3373,4350,1.0,1,733,1,6,0,1,1,1
3374,3181,0.0,1,533,4,47,0,0,0,0
3375,3800,1.0,1,688,3,11,1,1,1,1
3376,9500,2.0,2,1256,6,2,0,0,0,0
3377,16500,3.0,2,2064,5,37,0,0,0,0
3378,10000,2.0,2,1600,2,10,0,0,0,1
3379,3800,1.0,1,646,3,11,0,0,0,0
3380,8200,2.0,1,1220,1,109,1,1,1,1
3381,2850,1.0,1,565,6,114,1,1,0,1
3382,3950,2.0,1,900,1,59,0,0,0,0
3383,3750,0.0,1,686,43,8,0,1,0,0
3384,3920,0.0,1,475,3,6,0,0,0,0
3385,2850,1.0,1,480,1,103,0,0,0,0
3386,10500,2.0,2,1510,5,2,0,0,0,0
3387,3670,1.0,1,659,10,16,0,0,0,0
3388,14000,3.0,2,1672,9,19,0,1,0,1
3389,12750,2.0,2,1690,5,2,0,0,0,0
3390,9855,3.0,2,2000,1,106,0,0,0,0
3391,6995,1.0,2,1260,3,111,1,0,0,0
3392,1750,1.0,1,600,5,106,0,0,0,0
3393,2350,0.0,1,357,1,103,0,1,1,0
3394,3000,0.0,1,400,3,77,0,0,0,0
3395,4800,2.0,1,900,2,106,0,1,0,1
3396,3995,1.0,1,750,4,108,1,0,1,0
3397,3700,1.0,1,700,4,43,0,0,0,0
3398,4750,2.0,1,909,2,11,0,0,0,0
3399,5900,1.5,2,1351,1,102,0,0,0,0
3400,2870,1.0,1,465,1,29,0,0,0,0
3401,2450,0.0,1,380,4,106,0,0,0,0
3402,2300,0.0,1,779,2,113,0,1,1,1
3403,4523,2.0,2,975,7,29,0,0,0,0
3404,2850,0.5,1,618,0,87,1,1,0,1
3405,10000,2.0,2,1630,1,9,0,1,0,1
3406,20000,4.0,4,2870,1,89,0,0,0,0
3407,19950,3.0,3,2366,1,85,0,0,0,0
3408,7850,2.0,2,1070,1,25,0,1,0,1
3409,5000,4.0,1,1400,1,91,0,1,0,1
3410,4110,1.0,1,759,2,35,0,0,0,0
3411,9995,2.0,2,1444,2,56,0,1,1,1
3412,4381,1.0,1,573,2,16,0,0,0,0
3413,3195,2.0,1,800,8,115,0,0,0,0
3414,4500,1.0,1,1165,2,86,0,0,0,0
3415,2625,1.0,1,575,6,86,0,0,0,0
3416,3500,0.0,1,607,1,90,0,0,0,0
3417,11250,2.0,2,1400,7,75,0,0,0,0
3418,4995,3.0,2,1500,2,91,0,0,0,0
3419,2500,2.0,1,800,2,111,0,0,0,0
3420,2990,0.0,1,575,2,115,0,0,0,0
3421,3300,1.0,1,625,4,76,0,0,0,0
3422,6795,3.0,2,1500,1,101,0,0,0,0
3423,13500,4.0,2,1992,2,32,0,0,0,0
3424,9995,2.0,2,1491,43,8,0,0,0,0
3425,4130,2.0,2,945,10,29,0,0,0,0
3426,3300,1.0,1,585,2,28,0,1,0,1
3427,17250,3.0,3,2200,5,107,0,1,0,0
3428,2800,1.0,1,550,1,116,0,0,0,1
3429,4300,2.0,1,844,2,26,0,0,0,0
3430,5300,2.0,1,960,2,85,0,0,0,0
3431,7650,1.0,1,1100,2,116,1,0,0,0
3432,3700,1.0,1,650,3,31,0,1,1,1
3433,1950,0.0,1,325,1,106,0,0,0,0
3434,5995,0.0,1,960,1,180,1,1,1,1
3435,3950,2.0,2,1061,3,10,1,1,1,1
3436,3750,1.0,1,702,2,41,0,0,0,0
3437,13000,2.0,2,1549,3,89,0,0,0,0
3438,1850,1.0,1,390,3,107,0,0,0,0
3439,4200,2.0,1,1200,6,91,0,0,0,0
3440,3950,1.0,1,750,1,52,0,0,0,0
3441,4885,1.0,1,853,5,44,0,0,0,0
3442,3799,1.0,1,800,13,9,0,0,0,0
3443,5995,2.0,2,1160,9,15,0,0,0,0
3444,6000,2.0,2,1150,2,51,0,0,0,0
3445,6500,1.0,1,915,2,105,0,0,0,0
3446,11500,5.0,3,2321,16,65,1,1,1,1
3447,8000,2.0,2,2000,2,101,1,0,1,0
3448,3060,0.0,1,602,1,19,0,0,0,0
3449,4205,1.0,1,532,3,16,0,1,0,0
3450,7000,1.0,2,1600,2,116,0,0,0,0
3451,2895,0.0,1,506,2,41,0,1,0,0
3452,6795,3.0,2,1500,1,101,1,1,1,0
3453,6300,2.0,2,1430,2,9,0,0,0,0
3454,2500,0.0,1,400,5,30,0,0,0,1
3455,2996,1.0,0,794,5,52,0,0,0,0
3456,3712,1.0,2,1201,11,108,0,0,1,1
3457,4200,2.0,2,1150,2,11,0,1,0,1
3458,2895,0.0,1,506,2,41,0,1,0,0
3459,6800,2.0,2,1100,13,9,0,0,0,0
3460,5500,2.0,1,1100,3,88,1,1,0,0
3461,3600,1.0,1,650,3,28,0,0,0,0
3462,5195,2.0,2,1100,8,29,1,0,0,0
3463,2450,0.0,1,450,8,18,1,1,1,1
3464,5900,1.0,1,1069,5,2,0,0,0,0
3465,2995,1.0,1,650,12,32,1,1,1,1
3466,3200,1.0,1,900,12,60,0,0,0,0
3467,5500,1.0,1,808,1,1,0,0,0,0
3468,1425,0.0,1,400,2,87,0,0,0,0
3469,8035,2.0,2,1369,4,33,0,1,1,1
3470,4795,1.0,1,704,2,6,1,1,0,0
3471,3230,0.0,1,483,4,2,0,0,0,0
3472,5350,2.0,2,1062,3,15,0,0,0,0
3473,3500,1.0,1,800,6,36,0,0,0,0
3474,3060,0.0,1,469,1,19,0,0,1,0
3475,3050,1.0,1,531,1,104,0,0,0,0
3476,1800,1.0,1,670,4,116,1,1,1,1
3477,5995,1.0,1,718,43,8,0,0,0,0
3478,8000,2.0,2,1212,8,15,0,0,0,0
3479,6900,2.0,2,1314,6,8,1,1,0,0
3480,9600,2.0,2,1547,0,107,0,0,0,0
3481,9162,2.0,2,1665,2,106,1,0,0,0
3482,5995,3.0,3,1900,3,66,1,1,1,1
3483,4000,1.0,1,900,2,106,0,0,0,0
3484,3300,1.0,1,645,3,15,0,0,0,0
3485,2850,0.0,1,550,10,30,0,0,0,0
3486,3550,2.0,1,1150,5,76,0,0,0,0
3487,6900,4.0,2,1600,4,33,0,1,0,1
3488,5493,2.0,2,1200,3,15,0,0,0,0
3489,3725,0.0,1,559,6,2,0,0,0,0
3490,7950,1.0,2,1100,1,116,0,1,1,1
3491,3895,2.0,1,1000,1,96,0,0,0,0
3492,3800,0.0,1,659,1,52,1,0,0,0
3493,8500,2.0,2,1238,6,8,0,0,0,0
3494,15000,3.0,2,2300,6,48,0,0,0,0
3495,4500,1.0,1,750,4,116,0,0,0,0
3496,3695,1.0,1,754,1,47,0,0,0,0
3497,3500,1.0,1,725,7,30,1,1,1,1
3498,5500,1.0,1,835,2,1,0,0,0,0
3499,9750,2.0,2,1518,4,10,0,0,0,1
3500,6755,2.0,2,1114,2,13,0,0,0,0
3501,4150,1.0,1,776,4,7,0,0,0,0
3502,5250,1.0,1,1050,2,30,0,1,0,1
3503,3850,1.0,2,800,9,30,0,0,0,0
3504,4500,1.0,1,900,3,29,0,1,0,1
3505,2595,0.0,1,530,2,120,0,0,0,0
3506,4400,1.0,1,1000,3,33,1,1,0,0
3507,2200,2.0,1,700,7,106,0,0,0,0
3508,4300,1.0,1,845,10,30,1,1,0,1
3509,12500,3.0,3,2021,2,86,0,0,0,0
3510,3375,1.0,1,619,10,29,0,0,0,0
3511,2995,0.0,1,463,6,106,0,0,0,0
3512,4000,1.0,1,606,2,6,1,0,0,0
3513,4625,1.0,1,704,2,8,0,0,0,0
3514,3775,0.0,1,483,3,11,0,0,0,0
3515,4110,1.0,1,609,5,9,0,0,0,0
3516,6500,2.0,1,1400,10,41,1,1,0,1
3517,5225,2.0,2,1191,8,18,0,0,1,0
3518,6600,3.0,2,1039,4,37,1,0,0,0
3519,3620,1.0,1,658,10,16,1,1,1,0
3520,3125,0.0,1,625,1,19,0,0,0,0
3521,13500,2.0,2,1193,3,65,0,0,0,0
3522,3400,2.0,1,800,3,89,0,0,0,0
3523,7150,2.0,2,1221,3,11,0,0,0,0
3524,2995,0.0,1,622,5,31,1,1,1,1
3525,3200,1.0,1,621,3,31,0,1,0,0
3526,3800,1.0,1,615,2,9,0,0,0,0
3527,4500,1.0,1,963,10,27,0,0,0,0
3528,7500,2.0,2,1350,4,86,0,0,0,0
3529,3850,2.0,1,650,3,116,0,0,0,0
3530,5995,1.0,1,1000,3,31,0,0,1,0
3531,9000,0.0,1,1800,3,113,0,0,0,0
3532,3420,1.0,1,591,6,113,0,0,0,0
3533,2095,1.0,1,425,10,106,0,0,0,0
3534,4210,1.0,1,532,3,16,1,1,1,1
3535,6675,2.0,2,988,5,9,1,1,1,1
3536,1699,0.0,1,250,2,96,0,0,0,0
3537,3475,1.0,1,651,6,14,1,1,1,1
3538,4500,1.0,1,816,4,9,1,1,0,1
